Experiment,SiteYear,Trialtype,PlotBarcode,Column,Row,Genotype,Zad
Parkes,2021,21WS0E,YNMM-05-014,5,14,18Y374-005,
Parkes,2021,21WS0E,YNMM-05-015,5,15,18Y392-022,
Parkes,2021,21WS0E,YNMM-05-016,5,16,19W097-030,
Parkes,2021,21WS0E,YNMM-05-017,5,17,18Y728-017,
Parkes,2021,21WS0E,YNMM-05-018,5,18,Scepter,
Parkes,2021,21WS0E,YNMM-05-019,5,19,19W027-031,
Parkes,2021,21WS0E,YNMM-05-020,5,20,18Y392-025,
Parkes,2021,21WS0E,YNMM-05-021,5,21,18Y812-024,
Parkes,2021,21WS0E,YNMM-05-022,5,22,18Y380-001,
Parkes,2021,21WS0E,YNMM-05-023,5,23,18Y448-032,
Parkes,2021,21WS0E,YNMM-05-024,5,24,18Y722-5021,
Parkes,2021,21WS0E,YNMM-05-025,5,25,18Y350-009,
Parkes,2021,21WS0E,YNMM-05-026,5,26,19W101-003,
Parkes,2021,21WS0E,YNMM-05-027,5,27,18Y389-019,
Parkes,2021,21WS0E,YNMM-05-028,5,28,DS Pascal,
Parkes,2021,21WS0E,YNMM-05-029,5,29,19W068-037,
Parkes,2021,21WS0E,YNMM-05-030,5,30,Spitfire,
Parkes,2021,21WS0E,YNMM-05-031,5,31,18Y437-004,
Parkes,2021,21WS0E,YNMM-05-032,5,32,18Y1181-008,
Parkes,2021,21WS0E,YNMM-05-033,5,33,18Y1145A-017,
Parkes,2021,21WS0E,YNMM-05-034,5,34,19W232-003,
Parkes,2021,21WS0E,YNMM-05-035,5,35,18Y404-008,
Parkes,2021,21WS0E,YNMM-05-036,5,36,18Y443-021,
Parkes,2021,21WS0E,YNMM-05-037,5,37,18Y1145A-039,
Parkes,2021,21WS0E,YNMM-05-038,5,38,17Y334-011,
Parkes,2021,21WS0E,YNMM-05-039,5,39,18Y1095-009,
Parkes,2021,21WS0E,YNMM-05-040,5,40,18Y1225-059,
Parkes,2021,21WS0E,YNMM-05-041,5,41,19W028-003,
Parkes,2021,21WS0E,YNMM-05-042,5,42,17Y495-001,
Parkes,2021,21WS0E,YNMM-05-043,5,43,18Y602-011,
Parkes,2021,21WS0E,YNMM-05-044,5,44,18Y362-009,
Parkes,2021,21WS0E,YNMM-05-045,5,45,Corack,
Parkes,2021,21WS0E,YNMM-05-046,5,46,19W007-011,
Parkes,2021,21WS0E,YNMM-05-047,5,47,18Y1227-012,
Parkes,2021,21WS0E,YNMM-05-048,5,48,18Y349-029,
Parkes,2021,21WS0E,YNMM-05-049,5,49,18Y1092-001,
Parkes,2021,21WS0E,YNMM-05-050,5,50,18Y453-005,
Parkes,2021,21WS0E,YNMM-05-051,5,51,19W017-069,
Parkes,2021,21WS0E,YNMM-05-052,5,52,18Y459-010,
Parkes,2021,21WS0E,YNMM-05-053,5,53,19W012-036,
Parkes,2021,21WS0E,YNMM-05-054,5,54,19W140-006,
Parkes,2021,21WS0E,YNMM-05-055,5,55,19W031-078,
Parkes,2021,21WS0E,YNMM-05-056,5,56,19W022-003,
Parkes,2021,21WS0E,YNMM-05-057,5,57,19W244-5056,
Parkes,2021,21WS0E,YNMM-05-058,5,58,19W018-012,
Parkes,2021,21WS0E,YNMM-05-059,5,59,19W101-5034,
Parkes,2021,21WS0E,YNMM-05-060,5,60,19W140-018,
Parkes,2021,21WS0E,YNMM-05-061,5,61,18Y812-021,
Parkes,2021,21WS0E,YNMM-05-062,5,62,18Y1088-003,
Parkes,2021,21WS0E,YNMM-05-063,5,63,19W088-006,
Parkes,2021,21WS0E,YNMM-05-064,5,64,18Y1276-009,
Parkes,2021,21WS0E,YNMM-05-065,5,65,18Y1130-007,
Parkes,2021,21WS0E,YNMM-05-066,5,66,18Y1094-026,
Parkes,2021,21WS0E,YNMM-05-067,5,67,18Y439-015,
Parkes,2021,21WS0E,YNMM-05-068,5,68,18Y457-009,
Parkes,2021,21WS0E,YNMM-05-069,5,69,18Y1140-028,
Parkes,2021,21WS0E,YNMM-05-070,5,70,18Y811-119,
Parkes,2021,21WS0E,YNMM-05-071,5,71,18Y1095-026,
Parkes,2021,21WS0E,YNMM-05-072,5,72,Beckom,
Parkes,2021,21WS0E,YNMM-05-073,5,73,19W030-015,
Parkes,2021,21WS0E,YNMM-05-074,5,74,18Y375-002,
Parkes,2021,21WS0E,YNMM-05-075,5,75,18Y733-003,
Parkes,2021,21WS0E,YNMM-05-076,5,76,18Y345-011,
Parkes,2021,21WS0E,YNMM-05-077,5,77,18Y1179-029,
Parkes,2021,21WS0E,YNMM-05-078,5,78,19W035-059,
Parkes,2021,21WS0E,YNMM-05-079,5,79,18Y450-047,
Parkes,2021,21WS0E,YNMM-05-080,5,80,18Y1118-002,
Parkes,2021,21WS0E,YNMM-05-081,5,81,19W036-023,
Parkes,2021,21WS0E,YNMM-05-082,5,82,18Y1211-045,
Parkes,2021,21WS0E,YNMM-05-083,5,83,RockStar,
Parkes,2021,21WS0E,YNMM-05-084,5,84,19W010-040,
Parkes,2021,21WS0E,YNMM-05-085,5,85,19W179-5005,
Parkes,2021,21WS0E,YNMM-05-086,5,86,17Y513-022,
Parkes,2021,21WS0E,YNMM-05-087,5,87,19W021-005,
Parkes,2021,21WS0E,YNMM-05-088,5,88,19W015-034,
Parkes,2021,21WS0E,YNMM-05-089,5,89,19W013-018,
Parkes,2021,21WS0E,YNMM-05-090,5,90,18Y1255-036,
Parkes,2021,21WS0E,YNMM-05-091,5,91,Trojan,
Parkes,2021,21WS0E,YNMM-05-092,5,92,19W034-063,
Parkes,2021,21WS0E,YNMM-05-093,5,93,Suntop,
Parkes,2021,21WS0E,YNMM-05-094,5,94,19W083-032,
Parkes,2021,21WS0E,YNMM-05-095,5,95,19W004-022,
Parkes,2021,21WS0E,YNMM-05-096,5,96,Elmore CL Plus,
Parkes,2021,21WS0E,YNMM-06-001,6,1,Lancer,
Parkes,2021,21WS0E,YNMM-06-002,6,2,18Y1211-016,
Parkes,2021,21WS0E,YNMM-06-003,6,3,18Y374-009,
Parkes,2021,21WS0E,YNMM-06-004,6,4,17Y372-026,
Parkes,2021,21WS0E,YNMM-06-005,6,5,18Y361-014,
Parkes,2021,21WS0E,YNMM-06-006,6,6,19W021-004,
Parkes,2021,21WS0E,YNMM-06-007,6,7,19W031-023,
Parkes,2021,21WS0E,YNMM-06-008,6,8,19W028-017,
Parkes,2021,21WS0E,YNMM-06-009,6,9,19W036-040,
Parkes,2021,21WS0E,YNMM-06-010,6,10,18Y450-007,
Parkes,2021,21WS0E,YNMM-06-011,6,11,19W083-026,
Parkes,2021,21WS0E,YNMM-06-012,6,12,Condo,
Parkes,2021,21WS0E,YNMM-06-013,6,13,18Y405-012,
Parkes,2021,21WS0E,YNMM-06-014,6,14,19W029-007,
Parkes,2021,21WS0E,YNMM-06-015,6,15,19W101-5005,
Parkes,2021,21WS0E,YNMM-06-016,6,16,18Y350-003,
Parkes,2021,21WS0E,YNMM-06-017,6,17,18Y389-025,
Parkes,2021,21WS0E,YNMM-06-018,6,18,19W243-015,
Parkes,2021,21WS0E,YNMM-06-019,6,19,19W010-013,
Parkes,2021,21WS0E,YNMM-06-020,6,20,19W024-002,
Parkes,2021,21WS0E,YNMM-06-021,6,21,18Y1095-057,
Parkes,2021,21WS0E,YNMM-06-022,6,22,19W016-006,
Parkes,2021,21WS0E,YNMM-06-023,6,23,19W101-5045,
Parkes,2021,21WS0E,YNMM-06-024,6,24,19W004-031,
Parkes,2021,21WS0E,YNMM-06-025,6,25,19W019-032,
Parkes,2021,21WS0E,YNMM-06-026,6,26,18Y1145B-037,
Parkes,2021,21WS0E,YNMM-06-027,6,27,18Y362-018,
Parkes,2021,21WS0E,YNMM-06-028,6,28,Spitfire,
Parkes,2021,21WS0E,YNMM-06-029,6,29,19W018-026,
Parkes,2021,21WS0E,YNMM-06-030,6,30,19W007-025,
Parkes,2021,21WS0E,YNMM-06-031,6,31,18Y1168-5012,
Parkes,2021,21WS0E,YNMM-06-032,6,32,18Y384-008,
Parkes,2021,21WS0E,YNMM-06-033,6,33,18Y1132-025,
Parkes,2021,21WS0E,YNMM-06-034,6,34,18Y1231-064,
Parkes,2021,21WS0E,YNMM-06-035,6,35,Scepter,
Parkes,2021,21WS0E,YNMM-06-036,6,36,19W096-002,
Parkes,2021,21WS0E,YNMM-06-037,6,37,18Y812-068,
Parkes,2021,21WS0E,YNMM-06-038,6,38,19W035-074,
Parkes,2021,21WS0E,YNMM-06-039,6,39,18Y811-056,
Parkes,2021,21WS0E,YNMM-06-040,6,40,19W092-001,
Parkes,2021,21WS0E,YNMM-06-041,6,41,18Y1094-021,
Parkes,2021,21WS0E,YNMM-06-042,6,42,18Y1092-009,
Parkes,2021,21WS0E,YNMM-06-043,6,43,19W070-017,
Parkes,2021,21WS0E,YNMM-06-044,6,44,18Y1118-004,
Parkes,2021,21WS0E,YNMM-06-045,6,45,17Y334-006,
Parkes,2021,21WS0E,YNMM-06-046,6,46,19W020-028,
Parkes,2021,21WS0E,YNMM-06-047,6,47,19W243-5042,
Parkes,2021,21WS0E,YNMM-06-048,6,48,17Y514-024,
Parkes,2021,21WS0E,YNMM-06-049,6,49,18Y1227-007,
Parkes,2021,21WS0E,YNMM-06-050,6,50,19W027-006,
Parkes,2021,21WS0E,YNMM-06-051,6,51,18Y440-007,
Parkes,2021,21WS0E,YNMM-06-052,6,52,RockStar,
Parkes,2021,21WS0E,YNMM-06-053,6,53,18Y447-002,
Parkes,2021,21WS0E,YNMM-06-054,6,54,19W015-035,
Parkes,2021,21WS0E,YNMM-06-055,6,55,18Y728-007,
Parkes,2021,21WS0E,YNMM-06-056,6,56,19W009-040,
Parkes,2021,21WS0E,YNMM-06-057,6,57,18Y810-064,
Parkes,2021,21WS0E,YNMM-06-058,6,58,18Y811-022,
Parkes,2021,21WS0E,YNMM-06-059,6,59,19W034-052,
Parkes,2021,21WS0E,YNMM-06-060,6,60,19W232-5006,
Parkes,2021,21WS0E,YNMM-06-061,6,61,18Y460-038,
Parkes,2021,21WS0E,YNMM-06-062,6,62,19W140-010,
Parkes,2021,21WS0E,YNMM-06-063,6,63,18Y365-003,
Parkes,2021,21WS0E,YNMM-06-064,6,64,18Y1097-033,
Parkes,2021,21WS0E,YNMM-06-065,6,65,18Y457-012,
Parkes,2021,21WS0E,YNMM-06-066,6,66,EGA Gregory,
Parkes,2021,21WS0E,YNMM-06-067,6,67,17Y488-008,
Parkes,2021,21WS0E,YNMM-06-068,6,68,18Y1177-035,
Parkes,2021,21WS0E,YNMM-06-069,6,69,19W036-078,
Parkes,2021,21WS0E,YNMM-06-070,6,70,18Y345-005,
Parkes,2021,21WS0E,YNMM-06-071,6,71,18Y442-019,
Parkes,2021,21WS0E,YNMM-06-072,6,72,18Y1145B-043,
Parkes,2021,21WS0E,YNMM-06-073,6,73,19W017-032,
Parkes,2021,21WS0E,YNMM-06-074,6,74,18Y439-005,
Parkes,2021,21WS0E,YNMM-06-075,6,75,18Y365-009,
Parkes,2021,21WS0E,YNMM-06-076,6,76,17Y512-017,
Parkes,2021,21WS0E,YNMM-06-077,6,77,18Y448-034,
Parkes,2021,21WS0E,YNMM-06-078,6,78,18Y812-103,
Parkes,2021,21WS0E,YNMM-06-079,6,79,18Y1276-015,
Parkes,2021,21WS0E,YNMM-06-080,6,80,19W094-007,
Parkes,2021,21WS0E,YNMM-06-081,6,81,18Y350-017,
Parkes,2021,21WS0E,YNMM-06-082,6,82,18Y1099-007,
Parkes,2021,21WS0E,YNMM-06-083,6,83,19W022-025,
Parkes,2021,21WS0E,YNMM-06-084,6,84,18Y733-018,
Parkes,2021,21WS0E,YNMM-06-085,6,85,Scout,
Parkes,2021,21WS0E,YNMM-06-086,6,86,18Y361-005,
Parkes,2021,21WS0E,YNMM-06-087,6,87,19W016-007,
Parkes,2021,21WS0E,YNMM-06-088,6,88,18Y380-015,
Parkes,2021,21WS0E,YNMM-06-089,6,89,18Y1118-013,
Parkes,2021,21WS0E,YNMM-06-090,6,90,18Y602-5059,
Parkes,2021,21WS0E,YNMM-06-091,6,91,19W014-009,
Parkes,2021,21WS0E,YNMM-06-092,6,92,18Y392-049,
Parkes,2021,21WS0E,YNMM-06-093,6,93,18Y1133-009,
Parkes,2021,21WS0E,YNMM-06-094,6,94,18Y1179-022,
Parkes,2021,21WS0E,YNMM-06-095,6,95,18Y410-002,
Parkes,2021,21WS0E,YNMM-06-096,6,96,Coolah,
Parkes,2021,21WS0E,YNMM-07-001,7,1,Janz,
Parkes,2021,21WS0E,YNMM-07-002,7,2,18Y349-003,
Parkes,2021,21WS0E,YNMM-07-003,7,3,18Y1140-017,
Parkes,2021,21WS0E,YNMM-07-004,7,4,18Y1103-007,
Parkes,2021,21WS0E,YNMM-07-005,7,5,19W031-055,
Parkes,2021,21WS0E,YNMM-07-006,7,6,19W017-075,
Parkes,2021,21WS0E,YNMM-07-007,7,7,19W034-048,
Parkes,2021,21WS0E,YNMM-07-008,7,8,19W018-035,
Parkes,2021,21WS0E,YNMM-07-009,7,9,18Y1255-030,
Parkes,2021,21WS0E,YNMM-07-010,7,10,18Y812-074,
Parkes,2021,21WS0E,YNMM-07-011,7,11,18Y450-050,
Parkes,2021,21WS0E,YNMM-07-012,7,12,18Y372-009,
Parkes,2021,21WS0E,YNMM-07-013,7,13,18Y392-024,
Parkes,2021,21WS0E,YNMM-07-014,7,14,18Y1095-037,
Parkes,2021,21WS0E,YNMM-07-015,7,15,18Y1133-011,
Parkes,2021,21WS0E,YNMM-07-016,7,16,19W024-054,
Parkes,2021,21WS0E,YNMM-07-017,7,17,18Y1095-050,
Parkes,2021,21WS0E,YNMM-07-018,7,18,19W030-006,
Parkes,2021,21WS0E,YNMM-07-019,7,19,RockStar,
Parkes,2021,21WS0E,YNMM-07-020,7,20,19W036-060,
Parkes,2021,21WS0E,YNMM-07-021,7,21,18Y355-008,
Parkes,2021,21WS0E,YNMM-07-022,7,22,18Y1181-014,
Parkes,2021,21WS0E,YNMM-07-023,7,23,19W035-023,
Parkes,2021,21WS0E,YNMM-07-024,7,24,18Y734-002,
Parkes,2021,21WS0E,YNMM-07-025,7,25,19W088-009,
Parkes,2021,21WS0E,YNMM-07-026,7,26,18Y379-004,
Parkes,2021,21WS0E,YNMM-07-027,7,27,19W244-5015,
Parkes,2021,21WS0E,YNMM-07-028,7,28,18Y349-015,
Parkes,2021,21WS0E,YNMM-07-029,7,29,18Y1210-005,
Parkes,2021,21WS0E,YNMM-07-030,7,30,EGA Gregory,
Parkes,2021,21WS0E,YNMM-07-031,7,31,18Y381-003,
Parkes,2021,21WS0E,YNMM-07-032,7,32,18Y405-009,
Parkes,2021,21WS0E,YNMM-07-033,7,33,18Y365-007,
Parkes,2021,21WS0E,YNMM-07-034,7,34,18Y442-015,
Parkes,2021,21WS0E,YNMM-07-035,7,35,18Y1168-5003,
Parkes,2021,21WS0E,YNMM-07-036,7,36,Suntop,
Parkes,2021,21WS0E,YNMM-07-037,7,37,19W007-032,
Parkes,2021,21WS0E,YNMM-07-038,7,38,Scepter,
Parkes,2021,21WS0E,YNMM-07-039,7,39,19W140-022,
Parkes,2021,21WS0E,YNMM-07-040,7,40,18Y1130-004,
Parkes,2021,21WS0E,YNMM-07-041,7,41,19W083-009,
Parkes,2021,21WS0E,YNMM-07-042,7,42,18Y349-025,
Parkes,2021,21WS0E,YNMM-07-043,7,43,18Y811-031,
Parkes,2021,21WS0E,YNMM-07-044,7,44,17Y519-039,
Parkes,2021,21WS0E,YNMM-07-045,7,45,19W036-066,
Parkes,2021,21WS0E,YNMM-07-046,7,46,Vixen,
Parkes,2021,21WS0E,YNMM-07-047,7,47,19W020-037,
Parkes,2021,21WS0E,YNMM-07-048,7,48,18Y448-040,
Parkes,2021,21WS0E,YNMM-07-049,7,49,18Y379-014,
Parkes,2021,21WS0E,YNMM-07-050,7,50,19W122-5010,
Parkes,2021,21WS0E,YNMM-07-051,7,51,18Y1145A-032,
Parkes,2021,21WS0E,YNMM-07-052,7,52,17Y372-023,
Parkes,2021,21WS0E,YNMM-07-053,7,53,18Y728-019,
Parkes,2021,21WS0E,YNMM-07-054,7,54,18Y1101-031,
Parkes,2021,21WS0E,YNMM-07-055,7,55,17Y473-010,
Parkes,2021,21WS0E,YNMM-07-056,7,56,18Y1225-055,
Parkes,2021,21WS0E,YNMM-07-057,7,57,17Y480-021,
Parkes,2021,21WS0E,YNMM-07-058,7,58,19W004-039,
Parkes,2021,21WS0E,YNMM-07-059,7,59,18Y812-107,
Parkes,2021,21WS0E,YNMM-07-060,7,60,18Y412-015,
Parkes,2021,21WS0E,YNMM-07-061,7,61,19W012-029,
Parkes,2021,21WS0E,YNMM-07-062,7,62,19W070-031,
Parkes,2021,21WS0E,YNMM-07-063,7,63,19W013-010,
Parkes,2021,21WS0E,YNMM-07-064,7,64,19W140-015,
Parkes,2021,21WS0E,YNMM-07-065,7,65,19W021-006,
Parkes,2021,21WS0E,YNMM-07-066,7,66,18Y460-046,
Parkes,2021,21WS0E,YNMM-07-067,7,67,DS Pascal,
Parkes,2021,21WS0E,YNMM-07-068,7,68,Beckom,
Parkes,2021,21WS0E,YNMM-07-069,7,69,18Y1132-006,
Parkes,2021,21WS0E,YNMM-07-070,7,70,19W243-5006,
Parkes,2021,21WS0E,YNMM-07-071,7,71,17Y495-019,
Parkes,2021,21WS0E,YNMM-07-072,7,72,17Y496-009,
Parkes,2021,21WS0E,YNMM-07-073,7,73,19W016-057,
Parkes,2021,21WS0E,YNMM-07-074,7,74,18Y811-009,
Parkes,2021,21WS0E,YNMM-07-075,7,75,19W024-018,
Parkes,2021,21WS0E,YNMM-07-076,7,76,18Y1276-029,
Parkes,2021,21WS0E,YNMM-07-077,7,77,Spitfire,
Parkes,2021,21WS0E,YNMM-07-078,7,78,18Y440-002,
Parkes,2021,21WS0E,YNMM-07-079,7,79,19W017-037,
Parkes,2021,21WS0E,YNMM-07-080,7,80,19W010-011,
Parkes,2021,21WS0E,YNMM-07-081,7,81,18Y1231-037,
Parkes,2021,21WS0E,YNMM-07-082,7,82,18Y1097-001,
Parkes,2021,21WS0E,YNMM-07-083,7,83,19W244-5013,
Parkes,2021,21WS0E,YNMM-07-084,7,84,19W101-5028,
Parkes,2021,21WS0E,YNMM-07-085,7,85,19W029-011,
Parkes,2021,21WS0E,YNMM-07-086,7,86,18Y460-045,
Parkes,2021,21WS0E,YNMM-07-087,7,87,19W022-004,
Parkes,2021,21WS0E,YNMM-07-088,7,88,19W204-5054,
Parkes,2021,21WS0E,YNMM-07-089,7,89,18Y1092-020,
Parkes,2021,21WS0E,YNMM-07-090,7,90,18Y1179-030,
Parkes,2021,21WS0E,YNMM-07-091,7,91,18Y443-017,
Parkes,2021,21WS0E,YNMM-07-092,7,92,18Y355-001,
Parkes,2021,21WS0E,YNMM-07-093,7,93,18Y360-018,
Parkes,2021,21WS0E,YNMM-07-094,7,94,18Y384-012,
Parkes,2021,21WS0E,YNMM-07-095,7,95,19W140-5007,
Parkes,2021,21WS0E,YNMM-07-096,7,96,Lancer,
Parkes,2021,21WS0E,YNMM-08-001,8,1,Coolah,
Parkes,2021,21WS0E,YNMM-08-002,8,2,18Y443-007,
Parkes,2021,21WS0E,YNMM-08-003,8,3,19W012-001,
Parkes,2021,21WS0E,YNMM-08-004,8,4,19W016-009,
Parkes,2021,21WS0E,YNMM-08-005,8,5,18Y447-029,
Parkes,2021,21WS0E,YNMM-08-006,8,6,18Y734-013,
Parkes,2021,21WS0E,YNMM-08-007,8,7,19W083-017,
Parkes,2021,21WS0E,YNMM-08-008,8,8,18Y452-008,
Parkes,2021,21WS0E,YNMM-08-009,8,9,17Y497-012,
Parkes,2021,21WS0E,YNMM-08-010,8,10,19W022-032,
Parkes,2021,21WS0E,YNMM-08-011,8,11,18Y1099-028,
Parkes,2021,21WS0E,YNMM-08-012,8,12,18Y439-006,
Parkes,2021,21WS0E,YNMM-08-013,8,13,19W016-014,
Parkes,2021,21WS0E,YNMM-08-014,8,14,19W140-5027,
Parkes,2021,21WS0E,YNMM-08-015,8,15,17Y513-014,
Parkes,2021,21WS0E,YNMM-08-016,8,16,19W140-5018,
Parkes,2021,21WS0E,YNMM-08-017,8,17,19W013-004,
Parkes,2021,21WS0E,YNMM-08-018,8,18,18Y811-104,
Parkes,2021,21WS0E,YNMM-08-019,8,19,18Y460-016,
Parkes,2021,21WS0E,YNMM-08-020,8,20,18Y812-064,
Parkes,2021,21WS0E,YNMM-08-021,8,21,18Y736-001,
Parkes,2021,21WS0E,YNMM-08-022,8,22,18Y1118-019,
Parkes,2021,21WS0E,YNMM-08-023,8,23,18Y1225-004,
Parkes,2021,21WS0E,YNMM-08-024,8,24,19W028-032,
Parkes,2021,21WS0E,YNMM-08-025,8,25,19W017-017,
Parkes,2021,21WS0E,YNMM-08-026,8,26,18Y350-005,
Parkes,2021,21WS0E,YNMM-08-027,8,27,EGA Gregory,
Parkes,2021,21WS0E,YNMM-08-028,8,28,19W244-5006,
Parkes,2021,21WS0E,YNMM-08-029,8,29,19W010-007,
Parkes,2021,21WS0E,YNMM-08-030,8,30,18Y1134-015,
Parkes,2021,21WS0E,YNMM-08-031,8,31,18Y364-007,
Parkes,2021,21WS0E,YNMM-08-032,8,32,18Y381-009,
Parkes,2021,21WS0E,YNMM-08-033,8,33,19W027-029,
Parkes,2021,21WS0E,YNMM-08-034,8,34,18Y369-002,
Parkes,2021,21WS0E,YNMM-08-035,8,35,19W083-062,
Parkes,2021,21WS0E,YNMM-08-036,8,36,18Y1276-010,
Parkes,2021,21WS0E,YNMM-08-037,8,37,19W029-034,
Parkes,2021,21WS0E,YNMM-08-038,8,38,17Y480-022,
Parkes,2021,21WS0E,YNMM-08-039,8,39,19W073-019,
Parkes,2021,21WS0E,YNMM-08-040,8,40,18Y450-003,
Parkes,2021,21WS0E,YNMM-08-041,8,41,19W035-015,
Parkes,2021,21WS0E,YNMM-08-042,8,42,19W024-065,
Parkes,2021,21WS0E,YNMM-08-043,8,43,19W035-033,
Parkes,2021,21WS0E,YNMM-08-044,8,44,18Y443-031,
Parkes,2021,21WS0E,YNMM-08-045,8,45,19W014-023,
Parkes,2021,21WS0E,YNMM-08-046,8,46,19W031-049,
Parkes,2021,21WS0E,YNMM-08-047,8,47,18Y733-021,
Parkes,2021,21WS0E,YNMM-08-048,8,48,18Y812-013,
Parkes,2021,21WS0E,YNMM-08-049,8,49,Condo,
Parkes,2021,21WS0E,YNMM-08-050,8,50,19W031-014,
Parkes,2021,21WS0E,YNMM-08-051,8,51,19W019-027,
Parkes,2021,21WS0E,YNMM-08-052,8,52,18Y1211-048,
Parkes,2021,21WS0E,YNMM-08-053,8,53,18Y1133-001,
Parkes,2021,21WS0E,YNMM-08-054,8,54,18Y810-043,
Parkes,2021,21WS0E,YNMM-08-055,8,55,Scepter,
Parkes,2021,21WS0E,YNMM-08-056,8,56,18Y1210-022,
Parkes,2021,21WS0E,YNMM-08-057,8,57,18Y404-010,
Parkes,2021,21WS0E,YNMM-08-058,8,58,17Y334-015,
Parkes,2021,21WS0E,YNMM-08-059,8,59,18Y345-012,
Parkes,2021,21WS0E,YNMM-08-060,8,60,18Y349-005,
Parkes,2021,21WS0E,YNMM-08-061,8,61,18Y1101-025,
Parkes,2021,21WS0E,YNMM-08-062,8,62,18Y389-015,
Parkes,2021,21WS0E,YNMM-08-063,8,63,19W243-035,
Parkes,2021,21WS0E,YNMM-08-064,8,64,Scout,
Parkes,2021,21WS0E,YNMM-08-065,8,65,19W034-041,
Parkes,2021,21WS0E,YNMM-08-066,8,66,19W096-006,
Parkes,2021,21WS0E,YNMM-08-067,8,67,18Y392-020,
Parkes,2021,21WS0E,YNMM-08-068,8,68,18Y1231-020,
Parkes,2021,21WS0E,YNMM-08-069,8,69,18Y1095-079,
Parkes,2021,21WS0E,YNMM-08-070,8,70,19W204-5047,
Parkes,2021,21WS0E,YNMM-08-071,8,71,Magenta,
Parkes,2021,21WS0E,YNMM-08-072,8,72,19W015-032,
Parkes,2021,21WS0E,YNMM-08-073,8,73,18Y607-030,
Parkes,2021,21WS0E,YNMM-08-074,8,74,18Y372-019,
Parkes,2021,21WS0E,YNMM-08-075,8,75,18Y360-009,
Parkes,2021,21WS0E,YNMM-08-076,8,76,19W244-5039,
Parkes,2021,21WS0E,YNMM-08-077,8,77,19W020-009,
Parkes,2021,21WS0E,YNMM-08-078,8,78,18Y1090-024,
Parkes,2021,21WS0E,YNMM-08-079,8,79,18Y345-019,
Parkes,2021,21WS0E,YNMM-08-080,8,80,18Y511-003,
Parkes,2021,21WS0E,YNMM-08-081,8,81,17Y372-015,
Parkes,2021,21WS0E,YNMM-08-082,8,82,18Y1181-003,
Parkes,2021,21WS0E,YNMM-08-083,8,83,17Y518-010,
Parkes,2021,21WS0E,YNMM-08-084,8,84,18Y380-007,
Parkes,2021,21WS0E,YNMM-08-085,8,85,18Y380-020,
Parkes,2021,21WS0E,YNMM-08-086,8,86,19W004-040,
Parkes,2021,21WS0E,YNMM-08-087,8,87,18Y354-002,
Parkes,2021,21WS0E,YNMM-08-088,8,88,19W036-050,
Parkes,2021,21WS0E,YNMM-08-089,8,89,18Y438-017,
Parkes,2021,21WS0E,YNMM-08-090,8,90,18Y1145A-024,
Parkes,2021,21WS0E,YNMM-08-091,8,91,18Y811-054,
Parkes,2021,21WS0E,YNMM-08-092,8,92,19W088-068,
Parkes,2021,21WS0E,YNMM-08-093,8,93,19W025-011,
Parkes,2021,21WS0E,YNMM-08-094,8,94,18Y1138-007,
Parkes,2021,21WS0E,YNMM-08-095,8,95,19W101-5052,
Parkes,2021,21WS0E,YNMM-08-096,8,96,Janz,
Parkes,2021,21WS0E,YNMM-09-001,9,1,Illabo,
Parkes,2021,21WS0E,YNMM-09-002,9,2,19W243-5044,
Parkes,2021,21WS0E,YNMM-09-003,9,3,Trojan,
Parkes,2021,21WS0E,YNMM-09-004,9,4,18Y729-017,
Parkes,2021,21WS0E,YNMM-09-005,9,5,19W098-051,
Parkes,2021,21WS0E,YNMM-09-006,9,6,18Y1112-020,
Parkes,2021,21WS0E,YNMM-09-007,9,7,19W101-5018,
Parkes,2021,21WS0E,YNMM-09-008,9,8,19W010-023,
Parkes,2021,21WS0E,YNMM-09-009,9,9,19W017-050,
Parkes,2021,21WS0E,YNMM-09-010,9,10,18Y511-122,
Parkes,2021,21WS0E,YNMM-09-011,9,11,18Y1132-028,
Parkes,2021,21WS0E,YNMM-09-012,9,12,18Y355-015,
Parkes,2021,21WS0E,YNMM-09-013,9,13,19W018-030,
Parkes,2021,21WS0E,YNMM-09-014,9,14,18Y1231-027,
Parkes,2021,21WS0E,YNMM-09-015,9,15,Corack,
Parkes,2021,21WS0E,YNMM-09-016,9,16,18Y442-008,
Parkes,2021,21WS0E,YNMM-09-017,9,17,18Y405-020,
Parkes,2021,21WS0E,YNMM-09-018,9,18,19W016-021,
Parkes,2021,21WS0E,YNMM-09-019,9,19,17Y495-006,
Parkes,2021,21WS0E,YNMM-09-020,9,20,18Y439-007,
Parkes,2021,21WS0E,YNMM-09-021,9,21,18Y350-011,
Parkes,2021,21WS0E,YNMM-09-022,9,22,19W030-016,
Parkes,2021,21WS0E,YNMM-09-023,9,23,19W020-030,
Parkes,2021,21WS0E,YNMM-09-024,9,24,18Y379-026,
Parkes,2021,21WS0E,YNMM-09-025,9,25,18Y457-014,
Parkes,2021,21WS0E,YNMM-09-026,9,26,18Y1092-003,
Parkes,2021,21WS0E,YNMM-09-027,9,27,18Y442-004,
Parkes,2021,21WS0E,YNMM-09-028,9,28,18Y1255-024,
Parkes,2021,21WS0E,YNMM-09-029,9,29,18Y1133-036,
Parkes,2021,21WS0E,YNMM-09-030,9,30,18Y438-005,
